,treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
12232,0.0,39.0,12.0,0.0,0.0,1.0,0.0,14151.78,17269.45,20688.17,1521.0
12233,0.0,29.0,18.0,0.0,0.0,1.0,0.0,12813.6,25243.55,25564.67,841.0
12234,0.0,37.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1369.0
12235,0.0,29.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,841.0
12236,0.0,54.0,12.0,0.0,0.0,1.0,0.0,4069.397,4805.226,2903.7329999999997,2916.0
12237,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0
12238,0.0,30.0,9.0,1.0,0.0,1.0,1.0,25862.32,21057.77,0.0,900.0
12239,0.0,25.0,13.0,0.0,0.0,1.0,0.0,10437.01,18554.9,5797.121,625.0
12240,0.0,41.0,10.0,0.0,1.0,1.0,1.0,21992.77,12510.77,0.0,1681.0
12241,0.0,52.0,12.0,0.0,0.0,1.0,0.0,10084.35,17860.26,0.0,2704.0
12242,0.0,24.0,14.0,0.0,0.0,0.0,0.0,1216.705,7091.468000000001,0.0,576.0
12243,0.0,38.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
12244,0.0,32.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
12245,0.0,33.0,0.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1089.0
12246,0.0,26.0,13.0,0.0,0.0,1.0,0.0,20584.06,22176.73,25564.67,676.0
12247,0.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,2680.113,26.599079999999997,289.0
12248,0.0,50.0,8.0,0.0,0.0,1.0,1.0,18481.76,25243.55,25564.67,2500.0
12249,0.0,35.0,16.0,0.0,0.0,1.0,0.0,17911.62,25243.55,22188.06,1225.0
12250,0.0,21.0,15.0,0.0,0.0,0.0,0.0,2241.401,3292.403,2597.843,441.0
12251,0.0,46.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
12252,0.0,33.0,14.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,1089.0
12253,0.0,42.0,13.0,0.0,0.0,1.0,0.0,19845.41,17285.56,208.3594,1764.0
12254,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,7184.565,15117.14,676.0
12255,0.0,29.0,18.0,0.0,0.0,1.0,0.0,24065.67,25243.55,21975.27,841.0
12256,0.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,6613.451999999999,3404.6820000000002,576.0
12257,0.0,34.0,12.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
12258,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,19107.0,2809.0
12259,0.0,40.0,12.0,0.0,1.0,0.0,0.0,13616.9,2228.952,876.2919,1600.0
12260,0.0,39.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,20298.05,1521.0
12261,0.0,24.0,16.0,0.0,0.0,1.0,0.0,19780.76,22541.95,0.0,576.0
12262,0.0,54.0,8.0,0.0,0.0,1.0,1.0,12343.38,14233.06,11526.27,2916.0
12263,0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
12264,0.0,30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0
12265,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2809.0
12266,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1764.0
12267,0.0,26.0,16.0,0.0,0.0,1.0,0.0,17576.58,18608.61,23420.49,676.0
12268,0.0,23.0,16.0,0.0,0.0,1.0,0.0,2145.397,3718.5,8875.226,529.0
12269,0.0,39.0,10.0,0.0,0.0,1.0,1.0,25862.32,24867.58,25564.67,1521.0
12270,0.0,35.0,11.0,0.0,0.0,1.0,1.0,20874.03,21018.39,23955.43,1225.0
12271,0.0,26.0,14.0,0.0,0.0,0.0,0.0,20535.08,6092.468000000001,18524.78,676.0
12272,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0
12273,0.0,23.0,16.0,0.0,0.0,1.0,0.0,5507.499,14549.95,21041.35,529.0
12274,0.0,29.0,16.0,0.0,0.0,1.0,0.0,13579.68,21134.76,23416.06,841.0
12275,0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862.32,15436.16,0.0,841.0
12276,0.0,32.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
12277,0.0,48.0,8.0,0.0,0.0,1.0,1.0,24134.25,23660.9,25564.67,2304.0
12278,0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,25055.56,25564.67,1936.0
12279,0.0,19.0,12.0,0.0,0.0,0.0,0.0,5956.170999999999,10204.84,0.0,361.0
12280,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,519.1935,4063.748,256.0
12281,0.0,55.0,7.0,0.0,0.0,1.0,1.0,4455.373,15271.45,6966.003000000001,3025.0
12282,0.0,40.0,12.0,0.0,0.0,1.0,0.0,21522.55,20234.23,24657.35,1600.0
12283,0.0,41.0,6.0,0.0,0.0,1.0,1.0,13897.08,14617.98,7096.043000000001,1681.0
12284,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.075,324.0
12285,0.0,19.0,11.0,0.0,0.0,0.0,1.0,3454.187,6960.774,21384.18,361.0
12286,0.0,41.0,5.0,0.0,0.0,1.0,1.0,10785.76,11991.58,19451.31,1681.0
12287,0.0,17.0,10.0,0.0,0.0,0.0,1.0,568.1874,1525.355,6231.573,289.0
12288,0.0,25.0,12.0,0.0,0.0,1.0,0.0,4802.163,10396.4,18990.26,625.0
12289,0.0,45.0,8.0,0.0,0.0,1.0,1.0,11089.45,10634.52,10307.14,2025.0
12290,0.0,54.0,10.0,0.0,0.0,1.0,1.0,5668.159000000001,7424.468000000001,6915.76,2916.0
12291,0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
12292,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,982.6882,361.0
12293,0.0,27.0,12.0,0.0,0.0,1.0,0.0,13834.38,14517.73,13129.6,729.0
12294,0.0,35.0,12.0,0.0,0.0,1.0,0.0,1469.45,2719.5,0.0,1225.0
12295,0.0,31.0,8.0,0.0,0.0,1.0,1.0,24966.94,20853.68,24395.79,961.0
12296,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,11244.02,676.0
12297,0.0,48.0,12.0,0.0,0.0,1.0,0.0,13197.62,13189.31,7743.286999999999,2304.0
12298,0.0,33.0,12.0,0.0,0.0,1.0,0.0,14263.46,13910.81,6194.63,1089.0
12299,0.0,22.0,13.0,0.0,1.0,1.0,0.0,19220.41,20760.58,23045.15,484.0
12300,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25635.05,21066.73,22130.43,1681.0
12301,0.0,46.0,11.0,0.0,0.0,1.0,1.0,5674.036999999999,4971.726,0.0,2116.0
12302,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,256.0
12303,0.0,25.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,625.0
12304,0.0,51.0,12.0,0.0,0.0,1.0,0.0,20454.75,19920.92,18514.44,2601.0
12305,0.0,25.0,13.0,0.0,0.0,1.0,0.0,24214.58,25243.55,25564.67,625.0
12306,0.0,32.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
12307,0.0,40.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,8795.429,1600.0
12308,0.0,17.0,10.0,0.0,0.0,0.0,1.0,207.6823,1029.435,9141.216999999999,289.0
12309,0.0,32.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
12310,0.0,48.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2304.0
12311,0.0,19.0,13.0,0.0,0.0,0.0,0.0,2686.155,3365.8059999999996,5706.98,361.0
12312,0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
12313,0.0,29.0,13.0,0.0,0.0,1.0,0.0,16293.26,17903.23,24419.43,841.0
12314,0.0,42.0,6.0,0.0,0.0,1.0,1.0,18822.68,11117.9,19133.6,1764.0
12315,0.0,31.0,12.0,0.0,0.0,1.0,0.0,22449.28,14567.85,22337.31,961.0
12316,0.0,44.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1936.0
12317,0.0,28.0,14.0,0.0,0.0,1.0,0.0,23119.35,23460.39,25564.67,784.0
12318,0.0,55.0,12.0,0.0,0.0,1.0,0.0,25862.32,24690.34,23129.38,3025.0
12319,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1600.0
12320,0.0,43.0,12.0,0.0,0.0,1.0,0.0,24214.58,25243.55,23887.45,1849.0
12321,0.0,45.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,24836.15,2025.0
12322,0.0,16.0,10.0,0.0,0.0,0.0,1.0,4684.607,2585.226,3159.3790000000004,256.0
12323,0.0,50.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2500.0
12324,0.0,42.0,12.0,0.0,0.0,1.0,0.0,10437.01,0.0,0.0,1764.0
12325,0.0,22.0,14.0,0.0,0.0,1.0,0.0,9463.259,12582.39,0.0,484.0
12326,0.0,20.0,12.0,0.0,0.0,1.0,0.0,17484.5,18685.6,21106.37,400.0
12327,0.0,24.0,11.0,0.0,0.0,1.0,1.0,17997.82,14997.53,23191.44,576.0
12328,0.0,55.0,10.0,0.0,0.0,1.0,1.0,15489.96,1065.242,12117.36,3025.0
12329,0.0,20.0,12.0,0.0,0.0,1.0,0.0,13877.49,18682.02,5909.429,400.0
12330,0.0,49.0,10.0,0.0,0.0,0.0,1.0,25821.18,23107.69,22420.07,2401.0
12331,0.0,27.0,12.0,0.0,0.0,0.0,0.0,4762.978,0.0,10641.11,729.0
12332,0.0,53.0,12.0,0.0,0.0,1.0,0.0,21140.49,21063.15,22032.9,2809.0
12333,0.0,23.0,13.0,0.0,0.0,0.0,0.0,6234.387,10935.29,14168.44,529.0
12334,0.0,22.0,13.0,0.0,0.0,0.0,0.0,10580.04,18801.97,16223.96,484.0
12335,0.0,33.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
12336,0.0,28.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
12337,0.0,19.0,12.0,0.0,0.0,0.0,0.0,2386.387,3671.952,0.0,361.0
12338,0.0,55.0,11.0,0.0,0.0,1.0,1.0,12071.04,11946.82,7224.605,3025.0
12339,0.0,20.0,12.0,0.0,0.0,0.0,0.0,3091.723,3883.21,11050.44,400.0
12340,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
12341,0.0,29.0,18.0,0.0,0.0,1.0,0.0,25862.32,24409.26,25564.67,841.0
12342,0.0,32.0,12.0,0.0,0.0,1.0,0.0,16158.07,4706.758,12204.54,1024.0
12343,0.0,32.0,12.0,0.0,0.0,1.0,0.0,24118.57,25243.55,25564.67,1024.0
12344,0.0,45.0,10.0,0.0,0.0,1.0,1.0,19870.88,20236.02,22746.65,2025.0
12345,0.0,32.0,8.0,0.0,0.0,1.0,1.0,23354.46,25243.55,6369.0019999999995,1024.0
12346,0.0,45.0,8.0,0.0,0.0,1.0,1.0,23131.1,21895.65,25478.96,2025.0
12347,0.0,26.0,12.0,0.0,0.0,1.0,0.0,7654.855,25243.55,11406.57,676.0
12348,0.0,27.0,0.0,0.0,0.0,0.0,1.0,8250.473,8357.226,8425.997,729.0
12349,0.0,34.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,12639.0,1156.0
12350,0.0,23.0,9.0,0.0,0.0,1.0,1.0,14735.65,12931.5,16349.57,529.0
12351,0.0,45.0,12.0,0.0,0.0,1.0,0.0,21922.24,22572.39,19891.68,2025.0
12352,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,256.0
12353,0.0,34.0,11.0,0.0,0.0,1.0,1.0,19696.51,23549.9,25564.67,1156.0
12354,0.0,28.0,16.0,0.0,0.0,0.0,0.0,14157.66,14354.81,11526.27,784.0
12355,0.0,34.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1156.0
12356,0.0,42.0,13.0,0.0,0.0,1.0,0.0,22265.11,22314.58,19616.82,1764.0
12357,0.0,24.0,14.0,0.0,0.0,1.0,0.0,15650.62,16979.42,18947.41,576.0
12358,0.0,16.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,8285.613000000001,256.0
12359,0.0,30.0,12.0,0.0,0.0,1.0,0.0,20151.06,19104.53,21044.3,900.0
12360,0.0,39.0,7.0,0.0,0.0,1.0,1.0,15922.96,14242.02,22309.24,1521.0
12361,0.0,49.0,9.0,0.0,0.0,1.0,1.0,25862.32,19625.52,25564.67,2401.0
12362,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,15504.19,22805.75,1444.0
12363,0.0,26.0,14.0,0.0,0.0,1.0,0.0,8634.489,10840.4,25564.67,676.0
12364,0.0,41.0,12.0,0.0,0.0,1.0,0.0,18763.9,12297.73,25564.67,1681.0
12365,0.0,33.0,11.0,0.0,0.0,1.0,1.0,8262.228000000001,12976.26,13507.9,1089.0
12366,0.0,34.0,12.0,0.0,0.0,1.0,0.0,13193.7,9311.468,25564.67,1156.0
12367,0.0,30.0,12.0,0.0,0.0,1.0,0.0,24218.5,13248.39,16322.97,900.0
12368,0.0,38.0,12.0,0.0,0.0,1.0,0.0,19249.8,8867.468,13051.28,1444.0
12369,0.0,29.0,12.0,0.0,0.0,1.0,0.0,22766.68,23605.4,22358.0,841.0
12370,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25860.36,25241.76,25564.67,2116.0
12371,0.0,21.0,15.0,0.0,0.0,0.0,0.0,3091.723,1650.6770000000001,0.0,441.0
12372,0.0,25.0,12.0,0.0,0.0,0.0,0.0,12259.13,9955.984,14993.01,625.0
12373,0.0,26.0,12.0,0.0,0.0,0.0,0.0,8844.13,13160.66,1925.4779999999998,676.0
12374,0.0,47.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2209.0
12375,0.0,31.0,9.0,0.0,0.0,1.0,1.0,14065.58,5403.194,5257.751,961.0
12376,0.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0
12377,0.0,49.0,13.0,0.0,0.0,1.0,0.0,20288.21,20542.16,21107.85,2401.0
12378,0.0,37.0,8.0,0.0,0.0,1.0,1.0,14974.68,1532.516,6253.7390000000005,1369.0
12379,0.0,48.0,12.0,0.0,0.0,1.0,0.0,12014.22,13149.92,13633.51,2304.0
12380,0.0,48.0,14.0,0.0,0.0,1.0,0.0,25862.32,18572.81,0.0,2304.0
12381,0.0,25.0,12.0,0.0,0.0,1.0,0.0,21469.65,3405.1940000000004,7981.201,625.0
12382,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,717.9194,252.6912,400.0
12383,0.0,46.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,21517.18,2116.0
12384,0.0,39.0,12.0,0.0,0.0,1.0,0.0,17233.71,18442.11,19151.34,1521.0
12385,0.0,23.0,16.0,0.0,0.0,1.0,0.0,775.8697,12478.55,0.0,529.0
12386,0.0,24.0,12.0,0.0,0.0,1.0,0.0,13799.12,21238.6,25564.67,576.0
12387,0.0,33.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1089.0
12388,0.0,50.0,12.0,0.0,0.0,1.0,0.0,19929.66,3190.355,18597.19,2500.0
12389,0.0,31.0,16.0,0.0,0.0,0.0,0.0,17797.98,18418.84,19454.27,961.0
12390,0.0,17.0,11.0,0.0,0.0,0.0,1.0,3138.745,6296.565,4551.398,289.0
12391,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,709.3088,256.0
12392,0.0,44.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
12393,0.0,35.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1225.0
12394,0.0,42.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1764.0
12395,0.0,24.0,10.0,1.0,0.0,1.0,1.0,12241.5,10621.98,8196.949,576.0
12396,0.0,26.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,676.0
12397,0.0,43.0,12.0,0.0,0.0,0.0,0.0,17035.82,16875.58,19423.24,1849.0
12398,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,22531.21,25564.67,1681.0
12399,0.0,54.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,4.43318,2916.0
12400,0.0,51.0,10.0,0.0,0.0,1.0,1.0,25680.11,25243.55,19792.67,2601.0
12401,0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,22142.71,25564.67,1936.0
12402,0.0,19.0,12.0,0.0,0.0,0.0,0.0,8281.821,2971.935,9888.946,361.0
12403,0.0,29.0,16.0,0.0,0.0,0.0,0.0,17059.34,17296.31,22720.05,841.0
12404,0.0,27.0,12.0,0.0,0.0,1.0,0.0,22033.91,21057.77,2148.614,729.0
12405,0.0,49.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,22657.98,2401.0
12406,0.0,55.0,8.0,0.0,0.0,1.0,1.0,25443.04,25243.55,25564.67,3025.0
12407,0.0,43.0,11.0,0.0,0.0,1.0,1.0,25862.32,17169.19,22669.8,1849.0
12408,0.0,18.0,9.0,0.0,0.0,0.0,1.0,5280.224,1817.1770000000001,10264.29,324.0
12409,0.0,32.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
12410,0.0,24.0,12.0,0.0,0.0,0.0,0.0,17043.66,9596.129,25564.67,576.0
12411,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2025.0
12412,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4863.198,289.0
12413,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1600.0
12414,0.0,27.0,12.0,0.0,0.0,1.0,0.0,18374.0,20166.19,24678.03,729.0
12415,0.0,28.0,18.0,0.0,0.0,1.0,0.0,15987.62,10272.87,25564.67,784.0
12416,0.0,33.0,18.0,0.0,0.0,1.0,0.0,22923.42,25243.55,25564.67,1089.0
12417,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862.32,21895.65,24344.07,784.0
12418,0.0,31.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,961.0
12419,0.0,43.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1849.0
12420,0.0,54.0,8.0,0.0,0.0,1.0,1.0,25862.32,25073.47,25564.67,2916.0
12421,0.0,21.0,13.0,0.0,0.0,0.0,0.0,14896.31,9184.355,5529.653,441.0
12422,0.0,31.0,11.0,0.0,0.0,1.0,1.0,17819.53,17772.53,17624.84,961.0
12423,0.0,37.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1369.0
12424,0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,21115.06,25564.67,1521.0
12425,0.0,50.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2500.0
12426,0.0,18.0,10.0,0.0,0.0,0.0,1.0,2974.167,4019.2740000000003,0.0,324.0
12427,0.0,47.0,8.0,0.0,0.0,1.0,1.0,25862.32,11295.15,19237.04,2209.0
12428,0.0,19.0,12.0,0.0,0.0,0.0,0.0,1506.6760000000002,617.6613,5375.969,361.0
12429,0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,527.5484,256.0
12430,0.0,50.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2500.0
12431,0.0,25.0,12.0,0.0,0.0,0.0,0.0,844.444,2345.323,10666.23,625.0
12432,0.0,37.0,9.0,0.0,0.0,1.0,1.0,25862.32,23096.95,25564.67,1369.0
12433,0.0,21.0,12.0,0.0,0.0,0.0,0.0,9841.396999999999,4271.71,5882.829000000001,441.0
12434,0.0,52.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2704.0
12435,0.0,29.0,16.0,0.0,0.0,1.0,0.0,24210.66,19426.79,21729.97,841.0
12436,0.0,50.0,13.0,1.0,0.0,0.0,0.0,1056.045,1031.226,2500.313,2500.0
12437,0.0,35.0,13.0,0.0,0.0,1.0,0.0,25862.32,24425.37,25564.67,1225.0
12438,0.0,30.0,18.0,0.0,0.0,1.0,0.0,25245.15,21875.95,25564.67,900.0
12439,0.0,21.0,16.0,0.0,0.0,1.0,0.0,4745.344,2323.839,19284.33,441.0
12440,0.0,53.0,8.0,0.0,0.0,1.0,1.0,22519.81,21073.89,23121.99,2809.0
12441,0.0,17.0,9.0,0.0,0.0,1.0,1.0,4373.084,6001.161,855.6037,289.0
12442,0.0,32.0,12.0,0.0,0.0,1.0,0.0,20599.73,17469.97,23869.72,1024.0
12443,0.0,36.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
12444,0.0,39.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
12445,0.0,22.0,12.0,0.0,0.0,1.0,0.0,18125.18,17801.18,25564.67,484.0
12446,0.0,33.0,11.0,0.0,0.0,1.0,1.0,16406.9,13776.53,17620.41,1089.0
12447,0.0,44.0,10.0,0.0,0.0,1.0,1.0,18597.36,25243.55,12675.94,1936.0
12448,0.0,34.0,12.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
12449,0.0,55.0,10.0,0.0,0.0,1.0,1.0,13806.95,10754.47,10719.43,3025.0
12450,0.0,39.0,16.0,0.0,0.0,1.0,0.0,24451.65,24060.15,24565.73,1521.0
12451,0.0,54.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2916.0
12452,0.0,24.0,16.0,0.0,0.0,0.0,0.0,14770.91,16340.27,0.0,576.0
12453,0.0,22.0,16.0,0.0,0.0,1.0,0.0,1759.422,4568.903,0.0,484.0
12454,0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2116.0
12455,0.0,26.0,13.0,0.0,0.0,1.0,0.0,25862.32,22985.95,25564.67,676.0
12456,0.0,21.0,13.0,0.0,0.0,0.0,0.0,48.98167,5505.241999999999,21895.47,441.0
12457,0.0,43.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,22108.27,1849.0
12458,0.0,37.0,18.0,0.0,0.0,1.0,0.0,25862.32,23428.16,25564.67,1369.0
12459,0.0,51.0,8.0,0.0,0.0,1.0,1.0,22492.38,19430.37,23136.76,2601.0
12460,0.0,46.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2116.0
12461,0.0,47.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2209.0
12462,0.0,25.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,625.0
12463,0.0,31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,961.0
12464,0.0,33.0,12.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
12465,0.0,54.0,7.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2916.0
12466,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,5678.903,256.0
12467,0.0,40.0,13.0,0.0,0.0,1.0,0.0,1939.674,0.0,0.0,1600.0
12468,0.0,44.0,12.0,0.0,0.0,1.0,0.0,22030.0,14598.29,25564.67,1936.0
12469,0.0,22.0,15.0,0.0,0.0,1.0,0.0,2063.1079999999997,0.0,0.0,484.0
12470,0.0,53.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0
12471,0.0,19.0,12.0,1.0,0.0,0.0,0.0,495.6945,304.3548,1535.358,361.0
12472,0.0,30.0,6.0,0.0,1.0,1.0,1.0,25752.6,19251.34,25564.67,900.0
12473,0.0,31.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,961.0
12474,0.0,36.0,13.0,0.0,0.0,0.0,0.0,5611.34,14313.63,0.0,1296.0
12475,0.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,14.322579999999999,0.0,676.0
12476,0.0,25.0,16.0,0.0,0.0,1.0,0.0,0.0,3552.0,10867.2,625.0
12477,0.0,38.0,14.0,0.0,0.0,1.0,0.0,0.0,179.0323,14469.9,1444.0
12478,0.0,53.0,16.0,1.0,0.0,1.0,0.0,2566.64,4031.8059999999996,2782.559,2809.0
12479,0.0,21.0,12.0,1.0,0.0,0.0,0.0,24394.83,16839.77,22065.41,441.0
12480,0.0,52.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,1615.155,2704.0
12481,0.0,39.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1521.0
12482,0.0,48.0,8.0,0.0,0.0,0.0,1.0,20235.31,13277.03,19510.42,2304.0
12483,0.0,49.0,9.0,0.0,0.0,1.0,1.0,11508.73,485.1774,15383.13,2401.0
12484,0.0,39.0,12.0,0.0,0.0,0.0,0.0,22437.52,23532.0,7820.129,1521.0
12485,0.0,53.0,8.0,0.0,0.0,1.0,1.0,25862.32,22891.06,25564.67,2809.0
12486,0.0,28.0,16.0,0.0,0.0,0.0,0.0,14398.65,23331.48,24904.13,784.0
12487,0.0,23.0,16.0,0.0,0.0,1.0,0.0,2846.815,0.0,8281.18,529.0
12488,0.0,31.0,12.0,0.0,0.0,1.0,0.0,20785.86,20056.98,0.0,961.0
12489,0.0,55.0,9.0,0.0,1.0,1.0,1.0,17298.37,17205.0,3016.04,3025.0
12490,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,2801.855,0.0,324.0
12491,0.0,30.0,12.0,1.0,0.0,1.0,0.0,25862.32,20209.16,17061.83,900.0
12492,0.0,47.0,8.0,1.0,0.0,1.0,1.0,21093.47,22071.1,21834.89,2209.0
12493,0.0,24.0,12.0,1.0,0.0,0.0,0.0,7170.916,4508.032,9543.158000000001,576.0
12494,0.0,55.0,10.0,0.0,1.0,1.0,1.0,18607.16,18417.05,22795.41,3025.0
12495,0.0,25.0,9.0,0.0,0.0,1.0,1.0,21167.92,25243.55,25564.67,625.0
12496,0.0,32.0,9.0,0.0,0.0,1.0,1.0,23940.28,23813.08,25564.67,1024.0
12497,0.0,32.0,12.0,0.0,0.0,0.0,0.0,22606.02,21671.85,6818.23,1024.0
12498,0.0,24.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,576.0
12499,0.0,23.0,16.0,0.0,0.0,1.0,0.0,5601.544,17498.61,0.0,529.0
12500,0.0,24.0,12.0,0.0,0.0,1.0,0.0,8117.241999999999,12025.6,25564.67,576.0
12501,0.0,22.0,14.0,0.0,0.0,1.0,0.0,14810.1,14351.23,20315.78,484.0
12502,0.0,24.0,13.0,0.0,0.0,1.0,0.0,16634.18,7479.968000000001,24701.68,576.0
12503,0.0,29.0,14.0,0.0,0.0,1.0,0.0,22658.92,24402.1,25564.67,841.0
12504,0.0,28.0,16.0,0.0,0.0,1.0,0.0,23697.33,21949.35,25564.67,784.0
12505,0.0,48.0,12.0,0.0,0.0,1.0,0.0,10495.79,7961.565,5665.604,2304.0
12506,0.0,47.0,14.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,2209.0
12507,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,5322.629,0.0,400.0
